"Country","Year","Status","Life expectancy","Adult Mortality","infant deaths","Alcohol","percentage expenditure","Hepatitis B","Measles","BMI","under-five deaths","Polio","Total expenditure","Diphtheria","HIV/AIDS","GDP","Population","thinness  1-19 years","thinness 5-9 years","Income composition of resources","Schooling","Emission","Military Expenditure"
"Afghanistan",2000,0,-1.49756118741981,1.25606938848326,1.02769871385502,-1.13521384820471,-0.397533668547226,-0.66736975301899,0.373410316150047,-1.32136887189404,0.450346671866816,-2.46064454594154,0.977511793914401,-2.46897493781341,-0.34591930724799,-0.612987349085764,-0.0517797152764376,-0.556307494657872,-0.508820641031318,-1.34512103032014,-1.86988749674511,-0.307793938099924,-0.343741864821319
"Afghanistan",2001,0,-1.44586320358256,1.2161731287631,1.02769871385502,-1.13521384820471,-0.397463515795656,-0.62660554934564,0.574208253264719,-1.30135335479587,0.450346671866816,-1.99520353238201,0.807478163599018,-2.08772299950984,-0.34591930724799,-0.61283012403854,-0.0498807209508512,-0.601189003764787,-0.530815020259658,-1.33584677162827,-1.75485047014056,-0.307733374384698,-0.343741864821319
"Afghanistan",2002,0,-1.35280683267552,-1.28133272971896,1.02769871385502,-1.13521384820471,-0.394506627399241,-0.58584134567229,0.00909262396799996,-1.28133783769771,0.450346671866816,-1.95289071296751,0.790474800567479,-1.96063902007532,-0.34591930724799,-0.609064139888004,-0.100371033329477,3.39326530675067,-0.574803778716337,-1.33120964228233,-1.66857270018715,-0.30765401667188,-0.343741864821319
"Afghanistan",2003,0,-1.30110884883827,1.04860883793842,1.01176759706904,-1.13521384820471,-0.397222601629767,-0.54507714199894,-0.142901509596828,-1.26132232059954,0.450346671866816,-1.741326615895,1.24106392090325,-1.74883238768445,-0.34591930724799,-0.60848156312797,-0.0894080286422567,3.34838379764376,3.3182013446998,-1.18282150321239,-1.58229493023374,-0.30756548603305,-0.343741864821319
"Afghanistan",2004,0,-1.27009005853593,1.03265033405036,1.01176759706904,-1.13271801818299,-0.395251999145734,-0.463548734652241,-0.172796090369057,-1.24130680350138,0.438730763294434,-3.2645881148171,1.22831139862959,-3.27384014089871,-0.34591930724799,-0.607388806319802,-0.0863169378857113,3.30350228853684,3.27421258624312,-1.1457244684449,-1.49601716028033,-0.307495273204517,-0.35128006801963
"Afghanistan",2005,0,-1.23907126823358,1.0166918301623,0.979905363497079,-1.13271801818299,-0.401766357259844,-0.504312938325591,-0.0980596384384844,-1.22129128640321,0.427114854722051,-1.02200868584845,1.19005383180863,-1.0286898375555,-0.34591930724799,-0.605579397288253,-0.0754049576247877,3.25862077942993,3.23022382778644,-1.07616752825587,-1.17966533711782,-0.307396810201112,-0.351469714382089
"Afghanistan",2006,0,-1.23907126823358,1.04860883793842,0.963974246711099,-1.13022218816127,-0.39437352124657,-0.58584134567229,-0.0355691593543666,-1.19627189003051,0.415498946149669,-1.02200868584845,0.650197055557288,-1.0286898375555,-0.34591930724799,-0.604528949573377,-0.0746582506908953,3.23618002487647,3.18623506932976,-1.03443336414245,-1.12214682381555,-0.30727425845978,-0.35078417770719
"Afghanistan",2007,0,-1.21839207469868,1.04860883793842,0.93211201313914,-1.13271801818299,-0.397306398452187,-0.62660554934564,-0.112016445726724,-1.1712524936578,0.398075083291095,-0.810444588775937,0.352638202505367,-0.816883205164626,-0.34591930724799,-0.599321696244629,-0.0699057255085325,3.19129851576955,3.14224631087308,-0.988062070683092,-1.03586905386214,-0.307105087497466,-0.343766268061665
"Afghanistan",2008,0,-1.15635449409399,0.984774822386168,0.900249779567182,-1.13022218816127,-0.390297236321166,-0.58584134567229,-0.0707763312879258,-1.14623309728509,0.380651220432522,-0.768131769361435,1.0327727237669,-0.774521878686452,-0.34591930724799,-0.599132975636845,-0.0654542746643895,3.14641700666264,3.0982575524164,-0.904593742456251,-0.949591283908724,-0.306791980068856,-0.342099768298143
"Afghanistan",2009,0,-1.10465651025674,0.936899310721975,0.852456429209243,-1.13521384820471,-0.375828886983818,-0.62660554934564,0.0428590932137408,-1.12121370091239,0.357419403287757,-0.810444588775937,1.49611436637632,-0.816883205164626,-0.34591930724799,-0.595250117845048,-0.0579721594928345,3.10153549755572,3.05426879395972,-0.899956613110315,-0.89207277060645,-0.306287802208298,-0.341198058107613
